2020-01-29,8446.2,8492.45,8361.25,8412.8,22104792.0,15193100000.0,Nifty Pharma
2020-01-30,8426.25,8438.2,8207.6,8237.05,30302538.0,17561400000.0,Nifty Pharma
2020-01-31,8256.2,8299.35,8122.95,8138.6,19900193.0,14021300000.000002,Nifty Pharma
2020-02-01,8129.3,8209.85,7975.9,8013.75,12340055.0,8968900000.0,Nifty Pharma
2020-02-03,8020.95,8122.0,7944.9,7967.55,21276658.0,14093599999.999998,Nifty Pharma
2020-02-04,8002.65,8166.8,7967.8,8122.4,35927209.0,23521400000.0,Nifty Pharma
2020-02-05,8151.2,8185.0,8091.6,8125.6,25123590.0,16209100000.0,Nifty Pharma
2020-02-06,8194.0,8281.25,8176.6,8227.9,43116500.0,29527800000.000004,Nifty Pharma
2020-02-07,8243.05,8363.3,8180.05,8341.85,53298851.0,33770000000.0,Nifty Pharma
2020-02-10,8340.15,8371.2,8235.0,8261.25,26094576.0,15281600000.0,Nifty Pharma
2020-02-11,8303.3,8359.5,8280.95,8324.65,23370221.0,16101500000.0,Nifty Pharma
2020-02-12,8341.7,8375.0,8238.95,8265.05,22810042.0,17119800000.0,Nifty Pharma
2020-02-13,8292.0,8351.55,8246.95,8335.7,20839474.0,17142200000.0,Nifty Pharma
2020-02-14,8349.9,8384.1,8294.2,8331.7,18664002.0,12733900000.000002,Nifty Pharma
2020-02-17,8342.6,8377.35,8193.6,8204.85,28572499.0,14822700000.0,Nifty Pharma
2020-02-18,8190.85,8213.0,8068.2,8198.3,22600610.0,13855700000.0,Nifty Pharma
2020-02-19,8277.4,8390.4,8276.15,8378.65,45593806.0,26830700000.0,Nifty Pharma
2020-02-20,8401.55,8473.8,8348.75,8364.35,36971243.0,23473800000.0,Nifty Pharma
2020-02-24,8275.95,8281.95,8086.65,8115.55,50488414.0,25420400000.0,Nifty Pharma
2020-02-25,8153.85,8153.85,7898.35,7938.45,39869569.0,21559699999.999996,Nifty Pharma
2020-02-26,7886.35,7931.7,7813.95,7839.2,44448864.0,23772100000.0,Nifty Pharma
2020-02-27,7824.5,7903.55,7740.95,7885.15,40519410.0,21554500000.0,Nifty Pharma
2020-02-28,7751.45,7786.6,7559.0,7576.75,35181304.0,22316800000.0,Nifty Pharma
2020-03-02,7675.55,7768.0,7463.05,7535.1,28891044.0,18564900000.0,Nifty Pharma
2020-03-03,7606.8,7966.15,7603.15,7920.6,41206044.0,24837100000.0,Nifty Pharma
